ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,days_since_launch,year
2017-09-10,60711,18.79330022565927,65.0,73.0,59.0,9.7,0.0,9,False,False,True,False,False,False,1532,2017
2017-09-11,71917,16.345572674054814,67.7,78.1,59.0,5.1,0.0,9,True,False,False,False,False,False,1533,2017
2017-09-12,74580,15.460779476177708,71.9,82.0,59.0,2.9,0.0,9,False,False,False,False,True,False,1534,2017
2017-09-13,69566,16.056317022683498,74.0,84.0,63.0,4.9,0.0,9,False,False,False,False,False,True,1535,2017
2017-09-14,72071,14.615057373978438,75.1,84.0,66.9,7.0,0.02,9,False,False,False,True,False,False,1536,2017
2017-09-15,72297,17.24702039273183,76.6,82.9,70.0,6.3,0.0,9,False,False,False,False,False,False,1537,2017
2017-09-16,61036,18.3546879437272,74.2,82.0,69.1,5.8,0.0,9,False,True,False,False,False,False,1538,2017
2017-09-17,59967,18.680991767694454,72.8,81.0,69.1,5.1,0.0,9,False,False,True,False,False,False,1539,2017
2017-09-18,64130,14.658271479806643,70.6,81.0,68.0,8.7,0.0,9,True,False,False,False,False,False,1540,2017
2017-09-19,57910,13.970031658320382,72.3,78.1,68.0,13.7,0.0,9,False,False,False,False,True,False,1541,2017
2017-09-20,71150,15.325442492386973,73.9,78.1,69.1,13.3,0.19,9,False,False,False,False,False,True,1542,2017
2017-09-21,67742,15.094857449342117,75.8,79.0,71.1,10.2,0.0,9,False,False,False,True,False,False,1543,2017
2017-09-22,70127,17.24045541184803,73.8,81.0,68.0,11.5,0.0,9,False,False,False,False,False,False,1544,2017
2017-09-23,62687,21.87894433189231,76.5,86.0,68.0,10.0,0.0,9,False,True,False,False,False,False,1545,2017
2017-09-24,57458,18.536830380451807,79.5,91.0,70.0,3.5,0.0,9,False,False,True,False,False,False,1546,2017
2017-09-25,69200,14.692419315992288,77.5,91.0,71.1,5.5,0.0,9,True,False,False,False,False,False,1547,2017
2017-09-26,71518,14.116304053991067,73.7,86.0,68.0,5.6,0.0,9,False,False,False,False,True,False,1548,2017
2017-09-27,69897,14.354635868969098,75.0,84.0,68.0,7.2,0.0,9,False,False,False,False,False,True,1549,2017
2017-09-28,70883,14.30654552807678,74.1,84.0,68.0,11.8,0.0,9,False,False,False,True,False,False,1550,2017
2017-09-29,67177,14.8322694771524,63.3,77.0,57.0,9.0,0.0,9,False,False,False,False,False,False,1551,2017
2017-09-30,50153,15.510478602144106,62.1,70.0,55.9,9.4,0.0,9,False,True,False,False,False,False,1552,2017
2017-10-01,55505,20.97570459117796,58.8,70.0,52.0,6.8,0.0,10,False,False,True,False,False,False,1553,2017
2017-10-02,65511,16.05565808286649,64.5,73.9,52.0,4.8,0.0,10,True,False,False,False,False,False,1554,2017
2017-10-03,69105,15.444736270892118,64.0,73.9,55.9,5.2,0.0,10,False,False,False,False,True,False,1555,2017
2017-10-04,71454,17.47994490628003,64.8,75.0,57.9,6.8,0.0,10,False,False,False,False,False,True,1556,2017
2017-10-05,70174,15.332242473470703,73.0,84.0,57.9,9.5,0.0,10,False,False,False,True,False,False,1557,2017
2017-10-06,70257,26.95417348686489,74.7,84.0,66.0,7.0,0.0,10,False,False,False,False,False,False,1558,2017
2017-10-07,63635,26.91243524265996,72.4,82.0,66.0,6.4,0.0,10,False,True,False,False,False,False,1559,2017
2017-10-08,41044,27.22905337361532,74.0,82.0,66.0,9.3,0.0,10,False,False,True,False,False,False,1560,2017
2017-10-09,38391,15.025982218054574,73.9,80.1,71.1,9.0,0.39,10,True,False,False,False,False,False,1561,2017
2017-10-10,74118,15.892096161975944,75.1,81.0,69.1,8.4,0.21,10,False,False,False,False,True,False,1562,2017
2017-10-11,63589,15.352759911305416,70.8,81.0,68.0,7.0,0.0,10,False,False,False,False,False,True,1563,2017
2017-10-12,61248,21.15688566701497,62.7,78.1,59.0,14.4,0.07,10,False,False,False,True,False,False,1564,2017
2017-10-13,67020,17.568579279816973,59.1,68.0,53.1,11.2,0.03,10,False,False,False,False,False,False,1565,2017
2017-10-14,58777,22.402013826269904,65.7,73.0,53.1,6.6,0.03,10,False,True,False,False,False,False,1566,2017
2017-10-15,56529,16.60703119932542,69.8,75.0,62.1,6.8,0.0,10,False,False,True,False,False,False,1567,2017
2017-10-16,61730,13.429257519304498,62.6,75.0,55.0,14.0,0.01,10,True,False,False,False,False,False,1568,2017
2017-10-17,64480,14.584902036807284,51.8,71.1,45.0,8.7,0.0,10,False,False,False,False,True,False,1569,2017
2017-10-18,70234,16.483878415961875,60.0,73.9,45.0,6.2,0.0,10,False,False,False,False,False,True,1570,2017
2017-10-19,72311,15.95540789091563,64.7,73.9,52.0,7.9,0.0,10,False,False,False,True,False,False,1571,2017
2017-10-20,72173,17.638841856834752,66.9,73.9,57.9,9.7,0.0,10,False,False,False,False,False,False,1572,2017
2017-10-21,65874,18.13027598141908,67.7,79.0,59.0,4.6,0.0,10,False,True,False,False,False,False,1573,2017
2017-10-22,62150,20.691869670152848,66.7,75.9,57.9,4.5,0.0,10,False,False,True,False,False,False,1574,2017
2017-10-23,69274,16.22145971071398,66.9,75.9,57.9,7.1,0.0,10,True,False,False,False,False,False,1575,2017
2017-10-24,48077,13.248867788478206,70.8,75.9,61.0,17.4,0.04,10,False,False,False,False,True,False,1576,2017
2017-10-25,71287,16.31944510686848,64.8,75.9,61.0,5.5,0.09,10,False,False,False,False,False,True,1577,2017
2017-10-26,64003,14.974387398507355,58.0,68.0,53.1,10.5,0.0,10,False,False,False,True,False,False,1578,2017
2017-10-27,69268,18.718623799349395,55.7,63.0,51.1,8.9,0.0,10,False,False,False,False,False,False,1579,2017
2017-10-28,61348,21.18242349655518,60.9,68.0,51.1,9.0,0.0,10,False,True,False,False,False,False,1580,2017
2017-10-29,9537,14.52838593547936,64.0,68.0,54.0,10.3,0.1,10,False,False,True,False,False,False,1581,2017
2017-10-30,49247,13.980375454342395,57.1,68.0,46.9,15.9,2.79,10,True,False,False,False,False,False,1582,2017
2017-10-31,60242,13.936887055542645,53.8,62.1,46.9,13.2,0.05,10,False,False,False,False,True,False,1583,2017
2017-11-01,60773,14.487495269280773,51.4,57.9,46.9,7.8,0.0,11,False,False,False,False,False,True,1584,2017
2017-11-02,70810,15.926368921527088,63.0,72.0,46.9,6.7,0.0,11,False,False,False,True,False,False,1585,2017
2017-11-03,71818,17.543681946030247,66.1,75.0,57.9,7.6,0.0,11,False,False,False,False,False,False,1586,2017
2017-11-04,53435,21.4153441876423,53.1,75.0,48.0,10.3,0.0,11,False,True,False,False,False,False,1587,2017
2017-11-05,34943,14.415929752263214,54.8,61.0,48.0,7.8,0.02,11,False,False,True,False,False,False,1588,2017
2017-11-06,57606,14.303749898737395,62.6,66.0,52.0,7.8,0.08,11,True,False,False,False,False,False,1589,2017
2017-11-07,36362,14.375742991767966,48.0,66.0,42.1,10.3,0.0,11,False,False,False,False,True,False,1590,2017
2017-11-08,54211,14.70585459285631,43.4,51.1,39.9,9.5,0.6,11,False,False,False,False,False,True,1591,2017
2017-11-09,58417,15.011814768531991,47.6,55.9,39.9,6.5,0.0,11,False,False,False,True,False,False,1592,2017
2017-11-10,38432,13.714919858451298,44.4,55.9,30.9,15.2,0.0,11,False,False,False,False,False,False,1593,2017
2017-11-11,28142,13.736916945016938,31.0,37.9,26.1,11.3,0.0,11,False,True,False,False,False,False,1594,2017
2017-11-12,32471,14.865645755699957,39.5,46.9,26.1,4.3,0.0,11,False,False,True,False,False,False,1595,2017
2017-11-13,38753,12.488074901728032,45.4,50.0,34.0,6.2,0.0,11,True,False,False,False,False,False,1596,2017
2017-11-14,52279,13.640246561716944,43.0,50.0,39.0,8.3,0.05,11,False,False,False,False,True,False,1597,2017
2017-11-15,54230,12.71487276415268,43.5,51.1,37.9,7.4,0.0,11,False,False,False,False,False,True,1598,2017
2017-11-16,49737,13.12145016118115,52.2,59.0,37.9,10.2,0.7,11,False,False,False,True,False,False,1599,2017
2017-11-17,48991,14.67311649078402,45.5,59.0,41.0,16.8,0.08,11,False,False,False,False,False,False,1600,2017
2017-11-18,27745,14.609453354958852,44.0,52.0,36.0,7.2,0.0,11,False,True,False,False,False,False,1601,2017
2017-11-19,31598,15.503607823279957,53.5,60.1,36.0,15.7,0.33,11,False,False,True,False,False,False,1602,2017
2017-11-20,45121,12.479933216610156,43.1,60.1,37.0,13.1,0.02,11,True,False,False,False,False,False,1603,2017
2017-11-21,52451,15.001825831093146,49.1,59.0,37.0,11.2,0.0,11,False,False,False,False,True,False,1604,2017
2017-11-22,32298,15.141786901149707,51.7,59.0,43.0,8.7,0.0,11,False,False,False,False,False,True,1605,2017
2017-11-23,13705,17.551150431715925,38.7,55.0,34.0,10.9,0.16,11,False,False,False,True,False,False,1606,2017
2017-11-24,23724,18.908367054459628,43.0,51.1,34.0,5.7,0.0,11,False,False,False,False,False,False,1607,2017
2017-11-25,30518,25.398836205954957,48.6,57.9,37.0,6.9,0.0,11,False,True,False,False,False,False,1608,2017
2017-11-26,27181,13.695223992249492,49.3,57.9,42.1,13.0,0.0,11,False,False,True,False,False,False,1609,2017
2017-11-27,46733,13.079298711117763,45.3,53.1,42.1,12.9,0.0,11,True,False,False,False,False,False,1610,2017
2017-11-28,51170,13.056802488437238,44.0,53.1,37.0,8.1,0.0,11,False,False,False,False,True,False,1611,2017
2017-11-29,55295,13.357888898936007,54.4,64.0,37.0,10.4,0.0,11,False,False,False,False,False,True,1612,2017
2017-11-30,51700,11.952303352675694,44.2,64.0,39.9,7.3,0.0,11,False,False,False,True,False,False,1613,2017
2017-12-01,50708,12.975768452052272,50.4,54.0,39.9,9.3,0.02,12,False,False,False,False,False,False,1614,2017
2017-12-02,38923,14.49177093235362,44.2,53.1,39.9,5.5,0.0,12,False,True,False,False,False,False,1615,2017
2017-12-03,33728,13.151542239879824,45.3,48.0,39.9,5.0,0.0,12,False,False,True,False,False,False,1616,2017
2017-12-04,49630,12.86065921149842,45.5,52.0,39.9,5.0,0.0,12,True,False,False,False,False,False,1617,2017
2017-12-05,41792,12.43363004083716,53.8,60.1,39.9,11.4,0.0,12,False,False,False,False,True,False,1618,2017
2017-12-06,46335,12.19723427214848,50.1,60.1,41.0,11.9,0.69,12,False,False,False,False,False,True,1619,2017
2017-12-07,45367,12.20689047104724,42.7,59.0,39.9,13.2,0.0,12,False,False,False,True,False,False,1620,2017
2017-12-08,41330,11.662685700459711,39.1,46.0,36.0,8.7,0.0,12,False,False,False,False,False,False,1621,2017
2017-12-09,10804,13.785826237196098,35.2,41.0,30.9,6.8,0.0,12,False,True,False,False,False,False,1622,2017
2017-12-10,19815,13.854088653377069,35.0,39.9,30.9,10.9,0.34,12,False,False,True,False,False,False,1623,2017
2017-12-11,41838,12.989079704256095,38.0,43.0,32.0,9.4,0.0,12,True,False,False,False,False,False,1624,2017
2017-12-12,42620,12.225013295792277,44.5,51.8,39.0,9.6,0.0,12,False,False,False,False,True,False,1625,2017
2017-12-13,32623,11.803366234456265,29.2,51.1,21.9,21.0,0.0,12,False,False,False,False,False,True,1626,2017
2017-12-14,27495,13.303009031945203,28.3,33.1,21.9,11.2,0.05,12,False,False,False,True,False,False,1627,2017
2017-12-15,22944,11.740416521385402,25.5,33.1,23.0,6.5,0.02,12,False,False,False,False,False,False,1628,2017
2017-12-16,19060,12.256758481986706,30.9,39.9,23.0,12.9,0.13,12,False,True,False,False,False,False,1629,2017
2017-12-17,22403,11.635068220030057,35.7,39.9,25.0,5.9,0.0,12,False,False,True,False,False,False,1630,2017
2017-12-18,40168,12.761259792206063,38.4,46.9,33.1,5.7,0.02,12,True,False,False,False,False,False,1631,2017
2017-12-19,49503,11.826513207953727,50.2,55.9,34.0,10.9,0.0,12,False,False,False,False,True,False,1632,2017
2017-12-20,41463,14.186231097605097,47.7,55.9,39.9,14.3,0.0,12,False,False,False,False,False,True,1633,2017
2017-12-21,37592,11.657265286940486,37.2,53.1,34.0,9.2,0.0,12,False,False,False,True,False,False,1634,2017
2017-12-22,34341,14.511359113984255,40.1,51.1,34.0,6.3,0.0,12,False,False,False,False,False,False,1635,2017
2017-12-23,9608,17.30497502081597,41.2,53.1,36.0,7.4,0.05,12,False,True,False,False,False,False,1636,2017
2017-12-24,13216,13.15060532687651,40.3,53.1,37.0,10.1,0.49,12,False,False,True,False,False,False,1637,2017
2017-12-25,6479,16.74848742089829,36.3,41.0,32.0,15.8,0.23,12,True,False,False,False,False,False,1638,2017
2017-12-26,14113,11.752530763598571,27.0,39.0,24.1,16.4,0.22,12,False,False,False,False,True,False,1639,2017
2017-12-27,16365,13.723589978612894,22.8,28.9,19.0,10.5,0.0,12,False,False,False,False,False,True,1640,2017
2017-12-28,13420,11.014924242424248,17.3,25.0,14.0,15.2,0.0,12,False,False,False,True,False,False,1641,2017
2017-12-29,13759,10.915011992150594,15.5,21.9,12.0,12.0,0.0,12,False,False,False,False,False,False,1642,2017
2017-12-30,5956,12.390043653458694,20.0,23.0,18.0,7.8,0.0,12,False,True,False,False,False,False,1643,2017
2017-12-31,6569,13.172436190186229,22.0,23.0,19.9,13.6,0.48,12,False,False,True,False,False,False,1644,2017
2018-01-01,5500,20.7718,12.6,21.9,8.1,15.1,0.0,1,True,False,False,False,False,False,1645,2018
2018-01-02,18818,11.343925142593973,18.4,26.1,8.1,12.3,0.0,1,False,False,False,False,True,False,1646,2018
2018-01-03,24299,11.210897567801144,22.6,30.0,14.0,7.5,0.0,1,False,False,False,False,False,True,1647,2018
2018-01-04,1922,17.328407908428723,26.1,30.0,17.1,17.0,0.02,1,False,False,False,True,False,False,1648,2018
2018-01-05,4972,16.160857468490217,16.7,28.9,10.0,22.4,0.0,1,False,False,False,False,False,False,1649,2018
2018-01-06,4295,29.80572370974001,11.8,19.9,8.1,19.8,0.0,1,False,True,False,False,False,False,1650,2018
2018-01-07,5640,12.76256796690307,10.8,18.0,6.1,11.7,0.0,1,False,False,True,False,False,False,1651,2018
2018-01-08,15821,17.417178644417756,22.2,30.9,6.1,9.4,0.0,1,True,False,False,False,False,False,1652,2018
2018-01-09,25091,13.09497030807859,35.5,43.0,18.0,11.2,0.0,1,False,False,False,False,True,False,1653,2018
2018-01-10,28252,11.869496554816177,34.2,43.0,26.1,6.1,0.0,1,False,False,False,False,False,True,1654,2018
2018-01-11,33961,12.063514030800038,40.1,46.9,26.1,4.8,0.0,1,False,False,False,True,False,False,1655,2018
2018-01-12,22254,13.361270632994811,47.9,60.1,35.1,9.4,0.01,1,False,False,False,False,False,False,1656,2018
2018-01-13,17760,11.608766891891888,41.7,60.1,25.0,14.4,0.79,1,False,True,False,False,False,False,1657,2018
2018-01-14,12399,23.557887732881667,20.0,25.0,16.0,13.8,0.11,1,False,False,True,False,False,False,1658,2018
2018-01-15,17637,11.038549639961444,21.6,30.0,15.1,12.2,0.0,1,True,False,False,False,False,False,1659,2018
2018-01-16,30278,11.388798247352316,27.9,33.1,16.0,6.9,0.0,1,False,False,False,False,True,False,1660,2018
2018-01-17,19010,10.392363668244782,33.8,36.0,24.1,7.9,0.05,1,False,False,False,False,False,True,1661,2018
2018-01-18,27662,11.015991251536404,26.0,36.0,19.9,12.4,0.12,1,False,False,False,True,False,False,1662,2018
2018-01-19,30525,11.87358667758668,31.2,39.0,19.9,9.6,0.0,1,False,False,False,False,False,False,1663,2018
2018-01-20,28507,14.60850492861402,43.4,54.0,26.1,11.0,0.0,1,False,True,False,False,False,False,1664,2018
2018-01-21,27908,14.16123154650996,46.1,54.0,37.0,5.3,0.0,1,False,False,True,False,False,False,1665,2018
2018-01-22,36865,20.77364709073647,42.1,52.0,37.9,7.1,0.0,1,True,False,False,False,False,False,1666,2018
2018-01-23,28797,13.397511314836038,44.8,59.0,35.6,9.1,0.03,1,False,False,False,False,True,False,1667,2018
2018-01-24,36078,11.514989744442596,42.9,60.1,34.0,14.2,0.28,1,False,False,False,False,False,True,1668,2018
2018-01-25,31147,11.391361928917709,29.5,45.0,24.1,14.6,0.0,1,False,False,False,True,False,False,1669,2018
2018-01-26,33073,11.978674447434468,32.0,39.0,24.1,6.6,0.0,1,False,False,False,False,False,False,1670,2018
2018-01-27,34351,22.878358708625655,42.1,57.0,28.0,7.8,0.0,1,False,True,False,False,False,False,1671,2018
2018-01-28,20101,21.784186524716844,50.3,57.0,35.1,6.4,0.19,1,False,False,True,False,False,False,1672,2018
2018-01-29,36799,11.98114894426479,42.8,54.0,39.0,8.8,0.08,1,True,False,False,False,False,False,1673,2018
2018-01-30,27996,10.918298447397245,34.2,44.1,30.0,11.2,0.06,1,False,False,False,False,True,False,1674,2018
2018-01-31,31276,11.032208402609028,26.2,37.0,19.0,13.0,0.0,1,False,False,False,False,False,True,1675,2018
2018-02-01,35561,11.316653543676129,36.9,45.0,19.0,8.1,0.0,2,False,False,False,True,False,False,1676,2018
2018-02-02,26313,10.905258490733356,33.4,45.0,21.9,13.7,0.23,2,False,False,False,False,False,False,1677,2018
2018-02-03,18385,12.369982775813616,22.4,39.0,17.1,13.5,0.18,2,False,True,False,False,False,False,1678,2018
2018-02-04,13959,11.171521360173845,34.8,45.0,17.1,8.2,0.0,2,False,False,True,False,False,False,1679,2018
2018-02-05,29068,12.037206435484611,37.4,46.9,30.0,12.6,1.01,2,True,False,False,False,False,False,1680,2018
2018-02-06,34102,11.4551678298438,31.6,41.0,28.0,6.1,0.0,2,False,False,False,False,True,False,1681,2018
2018-02-07,15289,10.588302047223491,32.8,46.9,28.0,8.3,0.0,2,False,False,False,False,False,True,1682,2018
2018-02-08,31564,17.388288345372356,32.8,46.9,26.1,12.9,0.85,2,False,False,False,True,False,False,1683,2018
2018-02-09,31567,11.61065036272056,30.8,36.0,26.1,8.2,0.0,2,False,False,False,False,False,False,1684,2018
2018-02-10,16324,15.006767132238831,42.0,51.1,28.0,5.5,0.0,2,False,True,False,False,False,False,1685,2018
2018-02-11,8809,11.403112347220643,45.6,60.1,37.9,4.7,0.82,2,False,False,True,False,False,False,1686,2018
2018-02-12,35139,18.19409156018479,48.1,63.0,41.0,11.4,0.99,2,True,False,False,False,False,False,1687,2018
2018-02-13,35189,11.132938797161993,33.0,41.0,27.0,9.9,0.0,2,False,False,False,False,True,False,1688,2018
2018-02-14,39591,13.461018918441058,40.5,54.0,27.0,6.8,0.01,2,False,False,False,False,False,True,1689,2018
2018-02-15,44193,12.132828351398036,51.0,61.0,36.0,6.8,0.13,2,False,False,False,True,False,False,1690,2018
2018-02-16,29191,11.969708129217908,56.1,61.0,44.1,9.1,0.16,2,False,False,False,False,False,False,1691,2018
2018-02-17,17921,15.17622807507022,36.0,59.0,30.0,11.3,0.05,2,False,True,False,False,False,False,1692,2018
2018-02-18,21538,17.153192806512518,37.6,45.0,30.0,8.8,0.62,2,False,False,True,False,False,False,1693,2018
2018-02-19,25677,12.832399293790813,41.5,48.9,33.1,5.6,0.02,2,True,False,False,False,False,False,1694,2018
2018-02-20,44480,17.409540242805754,53.9,70.0,33.1,6.9,0.03,2,False,False,False,False,True,False,1695,2018
2018-02-21,53115,30.362447833317628,61.8,79.0,46.9,7.7,0.0,2,False,False,False,False,False,True,1696,2018
2018-02-22,27010,11.093625200543007,50.6,79.0,37.9,10.1,0.02,2,False,False,False,True,False,False,1697,2018
2018-02-23,25634,12.696981222855069,37.8,41.0,37.0,9.1,0.11,2,False,False,False,False,False,False,1698,2018
2018-02-24,25550,14.260973255055449,46.7,54.0,36.0,7.4,0.07,2,False,True,False,False,False,False,1699,2018
2018-02-25,16150,19.66062435500517,42.3,54.0,39.9,9.6,0.62,2,False,False,True,False,False,False,1700,2018
2018-02-26,42570,12.37954936966565,46.1,52.0,39.9,6.4,0.22,2,True,False,False,False,False,False,1701,2018
2018-02-27,48516,14.211650452084536,47.3,57.0,39.9,7.5,0.0,2,False,False,False,False,True,False,1702,2018
2018-02-28,50709,15.028157723481035,49.5,62.1,39.9,9.2,0.0,2,False,False,False,False,False,True,1703,2018
2018-03-01,45564,13.900288970824922,54.5,62.1,42.1,6.0,0.0,3,False,False,False,True,False,False,1704,2018
2018-03-02,6855,13.452285436421104,41.9,57.9,35.6,19.1,1.47,3,False,False,False,False,False,False,1705,2018
2018-03-03,28364,16.372609646030178,40.6,46.9,36.0,20.1,0.71,3,False,True,False,False,False,False,1706,2018
2018-03-04,25262,13.329999604148524,41.9,46.9,37.9,16.6,0.0,3,False,False,True,False,False,False,1707,2018
2018-03-05,36774,11.714059752361273,37.5,44.1,35.1,15.7,0.0,3,True,False,False,False,False,False,1708,2018
2018-03-06,42689,13.188295189236886,39.5,46.9,34.0,8.2,0.0,3,False,False,False,False,True,False,1709,2018
2018-03-07,8188,10.351335287412471,36.6,41.0,33.8,14.7,0.1,3,False,False,False,False,False,True,1710,2018
2018-03-08,28440,11.289906235349276,37.4,42.1,34.0,12.7,0.8,3,False,False,False,True,False,False,1711,2018
2018-03-09,34912,12.983422128017107,36.8,44.1,30.9,14.0,0.0,3,False,False,False,False,False,False,1712,2018
2018-03-10,25444,14.89608814127758,37.4,44.1,30.9,14.0,0.0,3,False,True,False,False,False,False,1713,2018
2018-03-11,27597,24.68953388653356,38.9,46.0,33.1,10.3,0.0,3,False,False,True,False,False,False,1714,2018
2018-03-12,36340,13.356089708310398,38.2,46.0,33.1,10.5,0.0,3,True,False,False,False,False,False,1715,2018
2018-03-13,23137,11.048184005417008,37.3,43.0,33.1,14.1,0.21,3,False,False,False,False,True,False,1716,2018
2018-03-14,35377,11.430208421667562,36.7,42.1,32.0,16.3,0.05,3,False,False,False,False,False,True,1717,2018
2018-03-15,39574,21.854904314280425,38.6,48.0,32.0,15.0,0.0,3,False,False,False,True,False,False,1718,2018
2018-03-16,34921,12.061142292603304,37.6,48.0,34.0,16.7,0.0,3,False,False,False,False,False,False,1719,2018
2018-03-17,27672,17.893754818348263,36.4,48.0,28.9,14.8,0.0,3,False,True,False,False,False,False,1720,2018
2018-03-18,25158,14.37547499801256,37.4,48.0,28.9,11.6,0.0,3,False,False,True,False,False,False,1721,2018
2018-03-19,39278,12.724122070030724,39.8,46.9,30.0,7.0,0.0,3,True,False,False,False,False,False,1722,2018
2018-03-20,35532,11.492039569965105,35.9,46.9,30.9,9.8,0.0,3,False,False,False,False,True,False,1723,2018
2018-03-21,3755,12.19300488237905,35.7,39.9,30.9,15.1,0.0,3,False,False,False,False,False,True,1724,2018
2018-03-22,27308,11.820652067770125,39.6,51.1,32.0,13.8,0.64,3,False,False,False,True,False,False,1725,2018
2018-03-23,38528,13.433641767026575,42.7,51.1,33.1,11.0,0.01,3,False,False,False,False,False,False,1726,2018
2018-03-24,34398,20.730486268581508,43.3,51.1,37.0,10.2,0.0,3,False,True,False,False,False,False,1727,2018
2018-03-25,25562,12.97419542028532,40.4,51.1,35.1,11.0,0.0,3,False,False,True,False,False,False,1728,2018
2018-03-26,40295,12.76764652355544,40.4,50.0,34.0,9.1,0.0,3,True,False,False,False,False,False,1729,2018
2018-03-27,41354,12.178721526333607,39.4,50.0,34.0,5.8,0.0,3,False,False,False,False,True,False,1730,2018
2018-03-28,42520,12.539774223894636,43.7,52.0,35.1,5.5,0.04,3,False,False,False,False,False,True,1731,2018
2018-03-29,39293,16.08956175400198,49.6,53.1,39.0,5.2,0.03,3,False,False,False,True,False,False,1732,2018
2018-03-30,34787,13.8627538064986,50.1,60.1,43.0,6.3,0.02,3,False,False,False,False,False,False,1733,2018
2018-03-31,41794,26.894350066197703,47.1,60.1,39.9,10.7,0.04,3,False,True,False,False,False,False,1734,2018
2018-04-01,33149,21.496862147676648,50.4,59.0,39.9,11.0,0.0,4,False,False,True,False,False,False,1735,2018
2018-04-02,22063,16.39775491395851,39.8,59.0,32.0,8.1,0.4,4,True,False,False,False,False,False,1736,2018
2018-04-03,25881,10.721902811586364,40.8,44.1,32.0,7.0,0.15,4,False,False,False,False,True,False,1737,2018
2018-04-04,36753,12.154555637181549,45.9,57.0,39.0,9.3,0.28,4,False,False,False,False,False,True,1738,2018
2018-04-05,39814,13.378084760804406,41.6,57.0,35.1,18.2,0.11,4,False,False,False,True,False,False,1739,2018
2018-04-06,35624,13.139786847817952,44.8,62.1,35.1,10.7,0.0,4,False,False,False,False,False,False,1740,2018
2018-04-07,33245,14.377386574422223,45.7,62.1,37.0,10.5,0.09,4,False,True,False,False,False,False,1741,2018
2018-04-08,28410,14.941405021705974,38.9,48.9,33.1,12.2,0.0,4,False,False,True,False,False,False,1742,2018
2018-04-09,40509,11.92559924954948,38.7,48.9,33.1,10.6,0.0,4,True,False,False,False,False,False,1743,2018
2018-04-10,43051,11.534113803008832,43.2,50.0,33.1,7.9,0.0,4,False,False,False,False,True,False,1744,2018
2018-04-11,48612,12.483800981924905,44.4,52.0,37.9,6.9,0.0,4,False,False,False,False,False,True,1745,2018
2018-04-12,53168,13.598826988664865,50.6,60.1,37.9,8.1,0.0,4,False,False,False,True,False,False,1746,2018
2018-04-13,63510,24.079607935758148,65.4,82.0,46.0,11.1,0.0,4,False,False,False,False,False,False,1747,2018
2018-04-14,62597,22.908648178027704,61.6,82.0,51.1,9.4,0.0,4,False,True,False,False,False,False,1748,2018
2018-04-15,20440,12.307435583822569,44.4,69.1,39.0,18.4,0.0,4,False,False,True,False,False,False,1749,2018
2018-04-16,26289,13.66021212928094,46.6,61.0,39.0,18.1,1.24,4,True,False,False,False,False,False,1750,2018
2018-04-17,44689,11.757871437415618,46.2,61.0,39.9,13.8,1.62,4,False,False,False,False,True,False,1751,2018
2018-04-18,51110,13.195589251940268,44.7,55.0,39.0,11.6,0.0,4,False,False,False,False,False,True,1752,2018
2018-04-19,38298,11.33556190923808,46.2,55.0,39.0,9.9,0.07,4,False,False,False,True,False,False,1753,2018
2018-04-20,47052,16.00011937147553,43.2,50.0,37.9,16.3,0.08,4,False,False,False,False,False,False,1754,2018
2018-04-21,63599,23.50345314653795,48.8,62.1,37.9,10.4,0.0,4,False,True,False,False,False,False,1755,2018
2018-04-22,54284,21.240274298135724,55.2,64.9,41.0,8.1,0.0,4,False,False,True,False,False,False,1756,2018
2018-04-23,57767,16.767890548813913,53.5,64.9,45.0,7.8,0.0,4,True,False,False,False,False,False,1757,2018
2018-04-24,58527,14.893794601921618,54.8,66.0,45.0,7.9,0.0,4,False,False,False,False,True,False,1758,2018
2018-04-25,31214,17.28646280515153,56.1,66.0,46.0,10.4,0.42,4,False,False,False,False,False,True,1759,2018
2018-04-26,66077,16.63759326240598,59.6,70.0,50.0,9.9,0.29,4,False,False,False,True,False,False,1760,2018
2018-04-27,39154,12.328815276429822,54.5,70.0,48.9,8.1,0.17,4,False,False,False,False,False,False,1761,2018
2018-04-28,56745,21.09956912503305,56.7,66.0,48.9,6.2,0.05,4,False,True,False,False,False,False,1762,2018
2018-04-29,44837,18.70150656823605,54.2,66.0,50.0,10.6,0.22,4,False,False,True,False,False,False,1763,2018
2018-04-30,41075,13.162267397037942,49.0,57.9,44.1,15.8,0.15,4,True,False,False,False,False,False,1764,2018
2018-05-01,72035,17.44585085953587,60.3,82.0,44.1,7.8,0.0,5,False,False,False,False,True,False,1765,2018
2018-05-02,76773,16.612234987126552,76.9,89.1,66.0,10.3,0.0,5,False,False,False,False,False,True,1766,2018
2018-05-03,69056,20.43685897435898,82.3,93.0,64.9,10.8,0.0,5,False,False,False,True,False,False,1767,2018
2018-05-04,71199,17.76182647696362,75.8,93.0,68.0,5.5,0.01,5,False,False,False,False,False,False,1768,2018
2018-05-05,63329,24.555012974571955,70.3,84.0,61.0,11.2,0.0,5,False,True,False,False,False,False,1769,2018
2018-05-06,48993,17.533699031834477,62.6,75.9,57.0,7.6,0.0,5,False,False,True,False,False,False,1770,2018
